OverallQual,ExterQual,KitchenQual,GarageCars,GrLivArea,BsmtQual,GarageArea,1stFlrSF,fe_Age,GarageFinish,FireplaceQu,FullBath,Foundation_PConc,TotRmsAbvGrd,HeatingQC,Neighborhood_NridgHt,MasVnrType_None,GarageType_Detchd,GarageType_Attchd,MSSubClass_60,Foundation_CBlock,BsmtFinType1,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_Stone,LotShape,MSZoning_RM,Neighborhood_NoRidge,MasVnrType_BrkFace,Neighborhood_StoneBr,SalePrice
8,4,4,3.0,2526.0,5,844.0,1203.0,26,3,4,2,1,8,5,0,0,0,1,1,0,7,1,1,0,4,0,1,1,0,290000
7,4,4,2.0,1873.0,5,597.0,988.0,21,3,4,2,1,7,5,0,1,0,1,1,0,7,1,1,0,2,0,0,0,0,235500
6,3,4,2.0,1416.0,4,400.0,940.0,120,2,1,1,0,7,5,0,1,1,0,0,0,4,0,0,0,4,1,0,0,0,156500
6,3,3,2.0,1664.0,5,460.0,953.0,20,3,4,2,1,7,5,0,1,0,1,1,0,2,1,1,0,3,0,0,0,0,172400
7,4,4,2.0,1428.0,5,480.0,1428.0,13,4,1,2,1,6,5,0,1,0,1,0,0,2,0,0,0,4,0,0,0,0,182000
9,5,4,3.0,1792.0,6,925.0,1792.0,15,3,5,2,1,6,5,1,0,0,1,0,0,7,1,1,0,3,0,0,1,0,372397
6,4,4,2.0,1499.2985365853656,5,614.0,1093.0,25,4,4,2,1,9,5,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,260000
5,3,4,0.0,819.0,4,465.10199881023215,819.0,101,1,1,1,0,4,5,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,72000
3,2,3,0.0,1344.0,4,465.10199881023215,808.0,105,1,1,2,1,8,5,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,82375
6,3,3,2.0,2119.0,4,583.0,1378.0,48,3,4,2,0,7,3,0,0,0,1,0,1,2,0,0,0,3,0,0,1,0,158000
5,3,3,1.0,1285.0,4,240.0,1072.0,72,2,1,1,0,6,3,0,1,1,0,0,1,5,0,0,0,4,1,0,0,0,127000
7,4,4,2.0,1433.0,5,528.0,1433.0,33,3,4,1,0,4,5,0,0,0,1,0,1,7,0,0,0,4,0,0,1,0,270000
8,4,4,2.0,2132.0,5,612.0,1496.0,37,4,5,1,0,5,5,0,1,0,0,0,1,7,0,0,0,3,0,0,0,0,316600
6,3,5,1.0,1357.0,4,312.0,1357.0,61,3,5,1,0,5,4,0,0,0,0,0,1,6,0,0,0,3,0,0,1,0,177000
7,4,4,3.0,2196.0,5,701.0,1164.2931707317073,30,3,4,2,0,7,4,0,0,0,1,0,1,6,0,0,0,3,0,0,1,0,271900
5,3,3,1.0,1304.0,5,336.0,616.0,44,4,5,1,1,4,3,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,115000
8,3,3,0.0,2358.0,4,465.10199881023215,938.0,148,1,1,2,0,8,2,0,1,0,0,0,0,3,0,0,0,4,1,0,0,0,122000
8,4,4,2.0,1499.2985365853656,5,691.0,1164.2931707317073,34,4,5,2,0,6,4,0,1,0,1,0,1,2,0,0,0,3,0,0,0,0,315000
7,4,4,2.0,1797.0,5,639.0,939.0,14,3,1,2,1,8,5,0,1,0,1,1,0,2,1,1,0,3,0,0,0,0,213500
5,3,3,2.0,1040.0,1,625.0,1040.0,70,2,1,1,0,5,3,0,1,1,0,0,1,1,0,0,0,4,0,0,0,0,109500
5,3,3,1.0,789.0,4,250.0,789.0,72,2,1,1,0,5,5,0,1,1,0,0,1,6,1,1,0,4,1,0,0,0,115000
7,4,4,2.0,1143.0,5,588.0,1143.0,16,3,5,1,1,5,5,0,1,0,1,0,0,2,0,0,0,4,0,0,0,0,176400
6,3,4,2.0,1489.0,4,462.0,1489.0,52,3,5,2,0,7,4,0,1,0,1,0,1,2,0,0,0,3,0,0,0,0,185750
8,4,4,3.0,1852.0,5,660.0,1004.0,21,4,4,2,1,7,5,0,0,0,1,1,0,7,1,1,0,3,0,0,1,0,230000
4,3,3,0.0,960.0,4,465.10199881023215,960.0,62,1,1,1,0,5,5,0,1,0,0,0,1,2,0,0,0,4,0,0,0,0,90000
10,5,5,2.0,1499.2985365853656,6,473.4268292682927,1164.2931707317073,12,4,5,2,1,12,5,0,0,0,1,1,0,7,0,0,1,1,0,0,0,0,160000
5,3,3,2.0,768.0,5,624.0,768.0,50,2,1,1,0,5,5,0,1,1,0,0,1,6,1,1,0,4,0,0,0,0,129500
6,3,3,1.0,1124.0,4,353.0,1124.0,64,4,4,1,0,6,5,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,153000
6,4,4,2.0,1224.0,5,528.0,612.0,11,3,1,2,1,4,5,0,0,1,0,0,0,7,1,1,1,4,0,0,0,0,173733
6,3,3,0.0,1100.0,5,465.10199881023215,1100.0,14,1,1,1,1,6,5,0,1,0,0,0,0,2,1,1,0,4,0,0,0,0,146000
6,3,3,2.0,1556.0,4,470.0,1019.0,71,2,5,2,0,6,3,0,0,0,1,0,1,4,0,0,1,4,0,0,0,0,172500
6,3,3,2.0,1356.0,5,528.0,1356.0,43,4,4,2,1,6,3,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,188000
6,3,3,2.0,1262.0,5,460.0,1262.0,44,3,4,2,0,6,5,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,181500
7,4,4,2.0,1661.0,5,550.0,827.0,24,3,4,2,1,6,5,0,1,0,1,1,0,7,1,1,0,2,0,0,0,0,212000
7,3,3,2.0,1857.0,4,482.0,945.0,42,3,4,2,0,8,3,0,0,0,1,1,1,2,0,0,0,4,0,0,1,0,188900
3,2,4,0.0,666.0,3,465.10199881023215,666.0,74,1,1,1,0,4,2,0,1,0,0,0,1,3,0,0,0,4,0,0,0,0,64500
6,3,4,2.0,1981.0,5,522.0,1117.0,42,4,4,2,1,8,5,0,0,0,1,1,0,6,1,1,0,3,0,0,1,0,230000
5,3,3,2.0,1351.0,4,576.0,901.0,95,2,5,1,0,7,3,0,1,1,0,0,1,6,1,1,0,4,0,0,0,0,122000
5,3,3,1.0,1005.0,4,319.0,1005.0,64,2,4,1,0,6,5,0,1,0,1,0,1,3,0,0,0,4,0,0,0,0,133500
6,4,3,2.0,1499.2985365853656,5,520.0,1584.0,100,2,4,2,0,8,5,0,1,1,0,0,0,3,0,0,0,4,1,0,0,0,256000
5,3,3,1.0,1475.0,5,336.0,925.0,44,2,4,2,1,6,3,0,1,0,1,0,0,6,0,0,0,4,1,0,0,0,129500
8,4,4,3.0,1978.0,5,850.0,1978.0,17,3,5,2,1,8,5,0,0,0,1,0,0,7,0,0,0,4,0,0,1,0,318000
8,4,4,3.0,1606.0,5,871.0,1606.0,14,3,5,2,1,6,4,1,0,0,1,0,0,2,1,1,1,3,0,0,0,0,255900
6,3,4,0.0,1158.0,5,465.10199881023215,1158.0,16,1,1,1,1,5,5,0,1,0,0,0,0,2,1,1,0,4,0,0,0,0,143500
8,4,5,3.0,1822.0,6,678.0,1822.0,15,3,5,2,1,8,5,1,0,0,1,0,0,7,0,0,0,3,0,0,1,0,259000
6,3,4,2.0,2259.0,5,450.0,1164.2931707317073,67,2,5,2,0,7,3,0,0,0,0,0,1,6,0,0,0,4,0,0,1,0,217000
6,3,3,2.0,1635.0,5,440.0,915.0,97,2,5,1,0,6,5,0,1,1,0,0,0,4,0,0,0,3,0,0,0,0,210000
5,3,3,2.0,1002.0,4,902.0,1002.0,50,2,1,1,0,5,3,0,0,1,0,0,1,5,0,0,0,3,0,0,1,0,148500
6,3,4,2.0,1412.0,5,432.0,616.0,14,4,5,2,1,6,5,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,156932
5,3,3,2.0,1728.0,4,576.0,1728.0,55,2,1,2,0,10,3,0,1,1,0,0,1,2,0,0,0,3,0,0,0,0,145000
7,4,4,2.0,1290.0,5,662.0,1290.0,13,3,5,2,1,6,5,0,1,0,1,0,0,7,1,1,0,4,0,0,0,0,200000
10,5,5,3.0,2046.0,6,878.0,2046.0,15,4,5,2,1,7,5,1,0,0,1,0,0,7,1,1,0,4,0,0,1,0,450000
6,3,3,2.0,1471.0,5,440.0,742.0,21,2,1,2,1,6,4,0,0,1,0,0,0,7,0,0,0,4,0,0,1,0,172500
6,3,3,2.0,2614.0,4,624.0,1548.0,46,3,4,2,0,9,3,0,1,0,1,1,1,6,0,0,0,4,0,0,0,0,240000
8,4,4,2.0,2466.0,5,610.0,1580.0,16,3,5,3,1,8,5,0,1,0,1,1,0,2,0,0,0,3,0,0,0,0,340000
8,4,4,3.0,1466.0,5,610.0,1466.0,13,4,1,2,1,7,5,0,1,0,1,0,0,7,1,1,0,3,0,0,0,0,201000
5,3,3,2.0,969.0,4,440.0,969.0,45,2,1,1,0,5,3,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,122000
7,3,4,2.0,1664.0,5,663.0,1664.0,42,4,4,2,0,7,3,0,0,0,1,0,1,7,0,0,1,4,0,0,0,0,213000
6,4,3,2.0,1691.0,4,550.0,1691.0,53,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,175000
7,4,4,2.0,1208.0,5,628.0,1208.0,13,3,1,2,1,6,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,195400
5,3,3,1.0,1052.0,4,668.0,1052.0,53,4,2,1,0,6,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,113500
6,3,2,1.0,1577.0,4,312.0,972.0,81,2,5,1,0,6,4,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,140200
5,3,3,1.0,909.0,4,294.0,909.0,52,2,1,1,0,5,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,116000
9,5,5,3.0,1838.0,5,682.0,1838.0,15,4,5,2,1,9,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,359900
6,3,3,1.0,1388.0,5,317.0,686.0,43,2,1,1,0,6,3,0,0,0,1,1,1,7,0,0,0,3,0,0,1,0,157500
5,4,3,1.0,1867.0,4,303.0,1867.0,65,4,5,1,0,7,5,0,1,0,1,0,1,3,0,0,0,3,0,0,0,0,190000
5,3,2,2.0,1301.0,4,440.0,1301.0,96,2,1,1,1,5,3,0,1,1,0,0,0,3,0,0,0,4,1,0,0,0,100000
6,3,3,1.0,1251.0,4,461.0,1251.0,56,3,5,1,0,6,3,0,0,0,1,0,1,5,0,0,0,4,0,0,1,0,160000
7,4,4,2.0,1444.0,5,577.0,1444.0,18,3,1,2,1,6,5,0,0,0,1,0,0,7,1,1,0,3,0,0,1,0,203000
8,4,4,2.0,1499.2985365853656,6,750.0,1453.0,30,3,6,2,1,9,5,0,0,0,1,1,0,7,0,0,0,3,0,1,1,0,302000
6,3,3,1.0,923.0,5,264.0,923.0,40,3,4,2,0,5,3,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,143000
8,4,4,2.0,2452.0,5,683.0,1210.0,22,4,4,2,1,9,5,0,1,0,0,1,0,7,1,1,0,1,0,0,0,0,267000
4,3,3,3.0,1224.0,1,530.0,1224.0,56,2,1,2,0,8,3,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,103000
6,3,3,2.0,1337.0,6,405.0,1337.0,22,4,1,2,1,5,5,0,0,0,1,0,0,7,1,1,0,4,1,0,1,0,153500
5,3,3,2.0,1701.0,5,611.0,1701.0,45,4,4,2,0,6,3,0,1,0,0,0,1,6,0,0,0,3,0,0,0,0,171000
4,3,3,1.0,1669.0,4,288.0,1093.0,96,2,1,1,0,9,3,0,1,0,1,0,0,2,0,0,0,4,0,0,0,0,107000
6,3,3,1.0,952.0,4,288.0,952.0,52,2,1,1,0,5,4,0,0,0,1,0,1,4,0,0,0,3,0,0,1,0,128500
5,3,3,1.0,922.0,4,308.0,922.0,63,2,1,1,0,5,3,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,116000
5,3,3,2.0,1126.0,4,484.0,1126.0,43,3,5,2,0,5,2,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,160000
8,4,4,2.0,1280.0,5,506.0,1280.0,28,3,1,2,1,5,5,0,1,0,1,0,0,2,0,0,0,3,0,0,0,1,180000
5,3,5,1.0,914.0,4,368.0,914.0,50,3,1,1,0,5,5,0,0,0,1,0,1,6,0,0,0,4,0,0,1,0,133000
7,3,3,4.0,1368.0,5,784.0,1368.0,23,4,1,2,1,8,4,0,0,0,1,0,0,7,0,0,0,4,1,0,1,0,215000
6,3,4,1.0,1494.0,4,213.0,753.0,78,2,5,1,0,7,2,0,1,0,1,0,1,5,0,0,0,3,0,0,0,0,177500
8,4,4,2.0,1534.0,5,484.0,1534.0,14,4,5,2,1,7,4,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,215000
5,3,3,1.0,1582.0,4,250.0,994.0,82,2,5,2,0,6,3,0,1,1,0,0,0,3,0,0,0,4,1,0,0,0,150000
7,3,4,3.0,1499.2985365853656,5,594.0,1699.0,30,2,4,3,1,11,4,0,1,0,1,1,0,7,0,0,0,4,0,0,0,0,320000
6,3,3,2.0,1516.0,4,472.0,1516.0,56,3,1,1,0,6,3,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,167000
5,3,3,1.0,1032.0,1,260.0,1032.0,85,2,4,1,0,6,3,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,125000
3,3,3,0.0,1588.0,3,465.10199881023215,1588.0,71,1,1,2,0,6,4,0,1,0,0,0,0,2,0,0,0,4,1,0,0,0,65000
7,4,4,2.0,1316.0,5,440.0,1316.0,13,4,5,2,1,6,5,0,1,0,1,0,0,2,1,1,0,3,0,0,0,0,200141
7,4,4,2.0,1528.0,5,480.0,1528.0,13,2,4,3,1,6,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,235876
5,3,4,2.0,2168.0,4,576.0,928.0,120,2,1,2,0,11,5,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,123000
5,3,3,1.0,1422.0,4,288.0,1081.0,69,2,4,1,0,7,3,0,0,1,0,0,1,5,0,0,1,4,0,0,0,0,137500
4,3,3,0.0,990.0,5,465.10199881023215,990.0,26,1,1,1,1,5,5,0,1,0,0,0,0,7,1,1,0,4,0,0,0,0,123600
6,3,3,2.0,1324.0,4,440.0,1324.0,55,3,4,2,0,6,5,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,160000
6,3,3,2.0,1690.0,5,463.0,948.0,20,3,4,2,1,7,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,181000
5,3,3,2.0,825.0,4,720.0,825.0,65,3,1,1,0,4,3,0,1,1,0,0,1,3,0,0,0,3,1,0,0,0,125000
6,3,3,2.0,1556.0,4,441.0,829.0,52,2,1,1,0,8,5,0,1,0,1,1,1,4,0,0,0,4,0,0,0,0,154000
6,4,4,2.0,1797.0,5,616.0,1152.0,27,4,3,2,1,7,5,0,1,0,1,1,0,7,1,1,0,4,0,0,0,0,231000
5,3,3,1.0,1056.0,4,304.0,1056.0,52,2,3,1,0,6,5,0,1,0,1,0,1,5,1,1,0,4,0,0,0,0,142000
10,4,5,3.0,1499.2985365853656,4,840.0,1518.0,128,2,4,2,0,12,5,0,1,1,0,0,0,2,0,0,0,2,1,0,0,0,475000
8,4,5,2.0,1778.0,6,495.0,1778.0,15,4,5,2,1,5,5,0,0,0,1,0,0,7,0,0,1,3,1,0,0,0,375000
4,3,3,0.0,864.0,4,465.10199881023215,864.0,49,1,2,1,0,5,3,0,1,0,0,0,1,6,0,0,0,4,0,0,0,0,115000
7,4,4,2.0,1221.0,5,400.0,1221.0,16,3,1,2,1,6,5,0,1,0,1,0,0,7,1,1,0,4,0,0,0,0,185000
6,3,3,1.0,865.0,4,216.0,740.0,100,2,5,1,0,4,3,0,1,1,0,0,0,3,0,0,0,4,0,0,0,0,108500
7,4,4,2.0,1223.0,5,480.0,520.0,15,3,1,2,1,4,5,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,147400
7,4,4,2.0,1452.0,5,506.0,713.0,21,2,1,2,1,6,5,0,0,1,0,0,0,7,0,0,0,4,0,0,1,0,156000
5,3,3,2.0,1308.0,4,400.0,880.0,105,2,1,2,0,6,4,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,120000
7,4,4,2.0,1374.0,5,400.0,744.0,16,4,1,2,1,7,5,0,1,0,0,0,0,7,1,1,0,3,0,0,0,0,167000
7,4,4,2.0,1504.0,5,437.0,1504.0,15,4,5,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,191000
6,3,3,2.0,1384.0,5,390.0,754.0,23,4,4,2,1,7,4,0,1,0,0,0,0,2,1,1,0,3,0,0,0,0,161500
5,3,3,1.0,1411.0,4,310.0,1411.0,65,3,4,1,0,7,3,0,1,0,1,0,1,4,1,1,0,3,0,0,0,0,130000
5,3,3,2.0,970.0,4,624.0,970.0,57,2,1,1,0,5,3,0,1,1,0,0,1,7,0,0,0,4,0,0,0,0,132500
5,3,4,3.0,904.0,5,912.0,904.0,50,2,1,1,1,5,5,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,144000
5,3,3,2.0,2233.0,1,579.0,1100.0,41,4,1,2,0,11,3,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,141000
4,3,4,2.0,875.0,4,728.0,875.0,48,2,1,1,0,5,4,0,1,1,0,0,1,4,0,0,0,4,0,0,0,0,117000
6,3,3,0.0,754.0,4,465.10199881023215,520.0,85,1,1,1,0,5,4,0,1,0,0,0,1,7,0,0,0,4,1,0,0,0,84500
4,3,4,2.0,1663.0,5,529.0,1663.0,66,4,5,1,0,6,5,0,1,0,1,0,1,5,0,0,0,3,0,0,0,0,256000
5,3,3,1.0,925.0,4,429.0,925.0,55,2,1,1,0,5,5,0,1,1,0,0,1,5,1,1,0,4,0,0,0,0,117500
5,4,3,1.0,1308.0,4,256.0,976.0,80,2,4,1,0,7,5,0,1,1,0,0,0,4,0,0,0,3,0,0,0,0,160000
5,3,3,1.0,1375.0,4,323.0,1375.0,64,2,5,1,0,6,4,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,187000
8,4,4,3.0,2385.0,6,818.0,1217.0,17,4,5,2,1,7,5,1,0,0,1,1,0,7,1,1,0,4,0,0,1,0,350000
5,3,3,2.0,1792.0,5,480.0,896.0,46,2,1,2,0,8,3,0,1,1,0,0,1,2,1,1,0,4,0,0,0,0,133000
8,4,5,3.0,2464.0,6,650.0,1164.2931707317073,13,4,6,2,1,9,5,1,0,0,1,0,0,7,1,1,1,4,0,0,0,0,417500
7,4,4,3.0,1569.0,5,660.0,1569.0,13,3,4,2,1,7,5,0,0,0,1,0,0,6,1,1,0,4,0,0,1,0,175900
9,5,5,3.0,1680.0,6,473.4268292682927,1680.0,11,4,5,1,1,8,5,0,0,0,1,0,0,7,1,1,1,4,0,0,0,0,323262
7,4,4,2.0,1337.0,5,531.0,1337.0,17,3,1,2,1,6,5,0,1,0,1,0,0,7,1,1,0,4,0,0,0,0,185000
6,3,3,1.0,816.0,4,240.0,816.0,86,2,3,1,0,4,5,0,1,0,1,0,1,5,0,0,0,4,0,0,0,0,129800
7,4,4,2.0,1541.0,5,532.0,1541.0,15,3,5,2,1,7,5,1,0,0,1,0,0,5,1,1,0,4,0,0,1,0,220000
4,3,4,1.0,1573.0,4,240.0,989.0,85,2,1,1,0,6,5,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,133000
4,3,3,1.0,1461.0,4,384.0,832.0,71,2,1,2,0,6,3,0,1,1,0,0,1,2,0,0,0,4,0,0,0,0,133500
6,3,3,2.0,2048.0,4,776.0,2048.0,44,2,1,3,0,9,3,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,170000
6,3,3,2.0,1642.0,5,392.0,910.0,27,3,4,2,1,7,4,0,1,0,1,1,0,2,0,0,0,3,0,0,0,0,168000
6,3,3,2.0,1470.0,3,624.0,868.0,98,2,1,1,0,6,5,0,1,1,0,0,1,4,0,0,0,4,1,0,0,0,140750
6,3,3,2.0,2299.0,5,482.0,957.0,21,4,4,3,1,7,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,204000
7,4,4,2.0,2035.0,5,434.0,884.0,19,4,5,2,1,8,5,0,0,0,0,1,0,2,1,1,0,3,0,0,1,0,222500
5,3,3,1.0,999.0,4,300.0,999.0,58,2,1,1,0,6,3,0,1,0,1,0,1,5,0,0,0,3,0,0,0,0,134500
8,4,4,2.0,1378.0,5,540.0,1378.0,16,4,5,2,1,6,5,0,1,0,1,0,0,7,0,0,0,3,0,0,0,0,214000
5,3,3,2.0,1118.0,5,410.0,793.0,81,2,5,1,0,5,3,0,1,1,0,0,1,4,0,0,0,4,1,0,0,0,119900
4,3,2,0.0,1440.0,4,465.10199881023215,1440.0,65,1,1,2,0,8,3,0,0,0,0,0,1,6,1,1,0,4,0,0,1,0,118000
5,3,3,1.0,1134.0,4,254.0,1134.0,60,3,1,1,0,6,5,0,0,0,1,0,1,4,0,0,0,4,0,0,1,0,135000
6,3,4,2.0,1848.0,4,370.0,1053.0,97,2,5,1,0,8,4,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,207000
6,3,3,2.0,1694.0,4,576.0,1390.0,95,2,5,2,1,7,2,0,1,1,0,0,0,4,0,0,0,4,0,0,0,0,136500
4,3,3,1.0,901.0,4,281.0,901.0,66,2,1,1,0,4,5,0,1,1,0,0,1,2,0,0,0,4,1,0,0,0,107900
6,3,3,2.0,1409.0,4,528.0,861.0,82,2,5,1,0,6,4,0,1,1,0,0,0,3,1,1,0,4,1,0,0,0,126000
6,3,3,2.0,1656.0,4,528.0,1656.0,60,4,5,1,0,7,2,0,0,0,1,0,1,5,0,0,1,3,0,0,0,0,215000
10,5,5,3.0,2332.0,6,846.0,1742.0,13,4,6,2,1,9,5,1,0,0,0,1,0,7,1,1,1,4,0,0,0,0,426000
5,4,4,1.0,1113.0,4,264.0,1113.0,70,2,5,1,0,5,4,0,1,0,1,0,1,6,0,0,0,4,0,0,0,0,147000
6,4,4,2.0,1232.0,4,440.0,1232.0,104,2,5,1,0,6,5,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,147500
9,5,5,3.0,1950.0,6,706.0,1950.0,13,4,5,2,1,7,5,1,0,0,1,0,0,7,1,1,0,3,0,0,1,0,383000
7,3,3,2.0,1872.0,5,604.0,1872.0,32,4,4,2,0,6,4,0,0,0,1,0,1,7,0,0,0,4,0,0,1,0,241500
6,3,3,2.0,1264.0,5,400.0,676.0,106,2,1,1,0,6,5,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,147500
8,4,5,3.0,2500.0,6,683.0,1168.0,15,4,5,3,1,9,5,0,0,0,0,1,0,7,1,1,1,3,0,0,0,1,355000
5,3,4,0.0,784.0,4,465.10199881023215,784.0,96,1,1,1,0,5,4,0,1,0,0,0,0,6,0,0,0,4,1,0,0,0,109500
2,3,3,1.0,612.0,1,308.0,612.0,80,2,1,1,0,4,2,0,1,1,0,0,0,1,0,0,0,4,1,0,0,0,45000
7,3,3,1.0,2403.0,4,349.0,1207.0,80,2,4,2,0,10,5,0,1,0,1,0,1,2,0,0,0,4,0,0,0,0,244400
6,3,3,2.0,1644.0,4,418.0,1644.0,67,4,5,1,0,7,3,0,0,0,1,0,1,7,0,0,1,4,0,0,0,0,167000
7,4,4,2.0,1729.0,5,542.0,860.0,18,4,1,2,1,7,5,0,0,0,1,1,0,2,1,1,0,4,0,0,1,0,200000
5,3,3,1.0,879.0,4,180.0,879.0,84,2,1,1,0,4,4,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,80000
5,3,3,2.0,864.0,4,572.0,864.0,65,2,1,1,0,5,3,0,1,1,0,0,1,4,0,0,0,4,0,0,0,0,115000
6,3,3,1.0,1196.0,5,297.0,1196.0,64,3,5,1,0,6,4,0,0,0,1,0,1,3,0,0,0,4,0,0,1,0,139000
6,3,3,2.0,1400.0,4,440.0,672.0,42,4,4,1,0,6,3,0,0,0,1,1,1,6,0,0,0,4,0,0,1,0,149500
4,3,3,1.0,1510.0,4,296.0,755.0,80,2,5,1,0,7,3,0,1,1,0,0,1,2,0,0,0,4,0,0,0,0,108000
4,3,3,0.0,1294.0,1,465.10199881023215,694.0,120,1,1,2,0,7,3,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,106250
7,4,4,3.0,1240.0,5,826.0,1240.0,14,3,1,2,1,5,5,0,1,0,1,0,0,2,1,1,0,4,0,0,0,0,194000
5,3,3,2.0,988.0,4,624.0,988.0,58,2,1,1,0,6,5,0,0,1,0,0,1,3,0,0,0,4,0,0,1,0,129500
5,3,3,3.0,1560.0,4,792.0,1560.0,52,2,1,2,0,8,3,0,1,1,0,0,1,2,0,0,0,4,0,0,0,0,126000
5,3,3,1.0,1368.0,3,195.0,1368.0,70,3,1,1,0,6,3,0,1,0,1,0,1,4,0,0,0,4,0,0,0,0,120000
7,4,4,2.0,1484.0,5,606.0,1484.0,16,3,1,2,1,7,5,0,0,0,1,0,0,7,1,1,0,4,0,0,1,0,213000
8,4,4,2.0,1226.0,5,484.0,1226.0,40,4,3,1,0,4,3,0,1,0,1,0,1,7,0,0,0,3,0,0,0,0,190000
6,3,3,2.0,1169.0,5,402.0,1169.0,27,4,4,2,1,6,4,0,0,0,1,0,0,7,0,0,0,3,0,0,1,0,183500
7,3,3,1.0,1651.0,4,276.0,1035.0,57,2,4,2,0,6,3,0,0,0,0,0,1,4,0,0,0,3,0,0,1,0,172000
4,3,3,1.0,816.0,4,288.0,816.0,82,2,5,1,0,3,5,0,1,1,0,0,1,6,0,0,0,4,0,0,0,0,100000
7,4,4,3.0,1564.0,5,814.0,1564.0,13,3,1,2,1,6,5,0,0,0,1,0,0,7,1,1,1,4,0,0,0,0,218836
6,3,3,2.0,1912.0,3,672.0,1221.0,115,2,4,2,0,7,5,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,163000
7,4,4,2.0,1525.0,5,534.0,1525.0,14,3,5,2,1,6,5,0,1,0,1,0,0,2,1,1,0,3,0,0,0,0,206580
6,4,4,2.0,1456.0,5,390.0,728.0,15,4,5,2,1,8,5,0,1,0,1,1,0,2,1,1,0,4,0,0,0,0,163990
5,2,3,1.0,1330.0,3,390.0,665.0,110,2,1,1,0,7,4,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,116500
7,4,4,2.0,1720.0,5,400.0,840.0,18,4,5,2,1,7,5,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,188000
5,3,3,2.0,1280.0,4,432.0,1280.0,54,4,4,2,0,6,5,0,0,0,0,0,1,7,0,0,0,3,0,0,1,0,175000
8,4,3,2.0,1179.0,5,480.0,1179.0,32,3,1,2,0,5,4,0,1,0,1,0,1,7,0,0,0,3,0,0,0,1,182000
5,4,3,2.0,960.0,4,576.0,960.0,94,3,1,1,0,5,3,0,1,1,0,0,0,2,0,0,0,4,1,0,0,0,103000
10,5,5,3.0,1499.2985365853656,6,804.0,1164.2931707317073,19,3,5,2,1,8,5,0,0,0,1,0,0,7,1,1,0,4,0,1,1,0,466500
6,4,4,1.0,988.0,4,297.0,988.0,61,2,1,2,0,6,3,0,1,0,1,0,1,6,0,0,0,3,0,0,0,0,149500
7,3,3,1.0,1055.0,5,319.0,1055.0,42,2,1,2,0,4,3,0,1,0,1,0,1,7,0,0,0,4,0,0,0,0,142500
5,3,3,1.0,1422.0,4,352.0,1422.0,94,2,1,1,1,6,3,0,1,1,0,0,0,5,0,0,0,4,0,0,0,0,136500
6,3,3,2.0,1320.0,5,484.0,630.0,27,2,1,2,1,5,5,0,1,1,0,0,0,7,1,1,0,3,0,0,0,0,137000
