MSSubClass,MSZoning,Neighborhood,HouseStyle,Exterior1st,Exterior2nd,MasVnrType,GarageType,Foundation,LotShape,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,GarageCars,GrLivArea,GarageArea,1stFlrSF,YearBuilt,YearRemod/Add,FullBath,TotRmsAbvGrd,SalePrice
50,RL,Sawyer,1.5Fin,Wd Sdng,Wd Sdng,None,2Types,BrkTil,4,5,7,3,4,6,4,4,1,2,3.0,1350.0,627.0,864.0,1941,1973,1,6,152400
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,2,5,4,4,2,2.0,1630.0,451.0,1630.0,2000,2001,2,6,213000
60,RL,SawyerW,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,2,5,4,1,3,2.0,1585.0,449.0,831.0,2005,2005,2,7,184900
190,RL,Crawfor,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,5,5,3,4,5,3,3,5,2,1.0,1336.0,375.0,1336.0,1953,1953,1,5,157000
20,RL,Sawyer,1Story,HdBoard,HdBoard,None,Detchd,CBlock,3,5,6,3,4,5,4,3,4,2,2.0,1211.0,576.0,1211.0,1962,2002,1,6,144000
20,RL,NWAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,6,5,3,5,7,5,3,4,3,2.0,1353.0,478.0,1353.0,1979,1999,2,5,192350
20,RL,NAmes,1Story,HdBoard,Plywood,BrkFace,Attchd,CBlock,4,7,6,3,4,5,5,3,4,3,2.0,1200.0,440.0,1200.0,1966,1966,2,6,163500
60,RL,SawyerW,2Story,HdBoard,HdBoard,BrkFace,Attchd,PConc,4,7,5,3,5,7,5,4,6,2,2.0,2329.0,514.0,1532.0,1990,1990,2,10,262280
20,RL,CollgCr,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,7,5,4,1,3,2.0,1536.0,532.0,1536.0,2002,2003,2,7,214000
20,RL,Crawfor,1Story,Stone,Stone,None,Attchd,PConc,3,6,7,3,4,6,5,5,5,4,2.0,1811.0,470.0,1811.0,1956,2004,1,6,230000
60,RL,NridgHt,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,6,2,5,4,5,3,3.0,2172.0,947.0,1071.0,2006,2006,2,9,280000
20,C (all),IDOTRR,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,4,6,3,4,7,4,3,1,2,2.0,1073.0,720.0,1073.0,1957,1980,1,6,140000
60,RL,NAmes,2Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,6,5,3,4,2,3,3,4,2,2.0,1839.0,442.0,1051.0,1966,1966,1,7,155000
50,C (all),IDOTRR,1.5Unf,Wd Sdng,Wd Sdng,None,None,BrkTil,4,3,3,2,4,2,2,2,1,1,0.0,1020.0,465.10199881023215,1020.0,1918,1950,1,5,64500
60,RL,SawyerW,2Story,VinylSd,VinylSd,BrkFace,2Types,PConc,3,6,7,4,5,7,5,4,5,3,4.0,1802.0,473.4268292682927,964.0,1993,1993,2,8,218000
80,RL,CollgCr,SLvl,Plywood,VinylSd,BrkFace,Detchd,CBlock,4,5,7,3,4,6,3,3,3,2,2.0,1009.0,576.0,1009.0,1977,1977,2,6,160000
20,FV,Somerst,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,7,5,4,1,3,2.0,1338.0,598.0,1338.0,2007,2007,2,6,208900
20,RL,Edwards,1Story,Plywood,Plywood,None,Attchd,Slab,3,5,7,3,1,1,3,5,5,2,2.0,1499.2985365853658,624.0,1164.2931707317073,1959,1996,3,11,284700
160,FV,Somerst,2Story,VinylSd,VinylSd,None,Detchd,PConc,4,7,5,4,5,2,5,4,1,2,2.0,1392.0,540.0,703.0,2007,2007,2,5,146000
120,RL,Veenker,1Story,BrkFace,BrkFace,None,Attchd,PConc,2,8,5,4,5,7,5,5,5,4,2.0,1288.0,500.0,1288.0,1996,1996,1,4,245500
45,RM,BrkSide,1.5Unf,MetalSd,MetalSd,None,Detchd,BrkTil,4,6,7,3,4,2,5,3,1,2,1.0,1013.0,160.0,1013.0,1926,1950,1,6,113000
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,6,7,5,4,5,4,3.0,1782.0,932.0,1782.0,2004,2005,2,7,296000
20,RL,StoneBr,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,9,5,4,6,7,5,4,5,4,3.0,1922.0,676.0,1922.0,2005,2006,2,8,377426
20,RL,NridgHt,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,4,10,5,5,6,7,5,5,5,4,3.0,1718.0,786.0,1718.0,2006,2007,2,7,337500
20,RL,NridgHt,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,3,10,5,5,6,7,5,5,6,4,3.0,2492.0,949.0,1164.2931707317073,2004,2005,2,8,552000
50,RL,Edwards,1.5Fin,VinylSd,VinylSd,None,Attchd,CBlock,4,4,7,3,3,2,5,3,1,2,1.0,936.0,265.0,624.0,1948,1950,1,5,97900
20,FV,Somerst,1Story,VinylSd,VinylSd,None,Attchd,PConc,3,6,5,4,5,7,5,4,1,4,2.0,1218.0,676.0,1218.0,2009,2009,2,4,208300
60,RL,Mitchel,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,3,5,2,5,4,4,2,3.0,1820.0,816.0,910.0,1996,1997,2,8,213000
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,3,5,2,5,4,1,4,2.0,1724.0,527.0,880.0,1998,1999,2,8,188000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,BrkFace,Attchd,CBlock,3,6,6,3,4,4,5,3,4,3,2.0,1336.0,488.0,1336.0,1958,1958,1,7,162000
50,RM,IDOTRR,1.5Fin,Wd Sdng,Wd Sdng,None,Attchd,CBlock,4,5,5,3,4,5,3,3,1,2,1.0,1558.0,282.0,910.0,1950,1950,1,6,152000
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,7,5,4,5,7,5,4,5,3,2.0,1947.0,678.0,991.0,2004,2005,2,8,254900
60,RL,SawyerW,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,2,7,5,4,5,7,5,4,1,3,2.0,1657.0,483.0,832.0,1994,1995,2,6,189000
20,RL,NWAmes,1Story,Plywood,Plywood,BrkFace,Attchd,CBlock,3,7,5,4,5,7,3,4,3,4,2.0,2064.0,550.0,2064.0,1978,1978,2,7,235000
190,RL,Edwards,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,5,5,3,4,6,3,3,1,2,1.0,1164.0,240.0,1164.0,1950,1950,1,5,125000
120,RL,NPkVill,1Story,Plywood,Brk Cmn,None,Attchd,CBlock,4,7,6,3,5,2,5,3,1,2,1.0,836.0,308.0,836.0,1975,1975,1,4,120000
20,A (agr),Mitchel,1Story,CBlock,VinylSd,None,Attchd,CBlock,4,1,3,3,1,1,3,3,1,2,1.0,1600.0,270.0,1600.0,1951,1951,1,6,81500
90,RL,Edwards,SFoyer,HdBoard,HdBoard,BrkFace,None,CBlock,4,6,5,3,5,7,3,3,1,1,0.0,816.0,465.10199881023215,816.0,1990,1990,1,5,118500
20,FV,Somerst,1Story,CemntBd,CmentBd,Stone,Attchd,PConc,4,9,5,5,6,7,5,5,5,4,3.0,1766.0,478.0,1766.0,2009,2009,2,7,370878
90,RH,Crawfor,2Story,MetalSd,MetalSd,None,2Types,CBlock,4,5,6,3,4,5,3,3,1,2,3.0,2002.0,871.0,1001.0,1949,1950,2,8,145000
50,RL,Crawfor,1.5Fin,VinylSd,VinylSd,BrkFace,Attchd,CBlock,3,7,9,4,4,5,5,4,4,2,2.0,1954.0,431.0,1137.0,1939,2006,1,8,311500
120,RL,Blmngtn,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,5,4,5,7,5,4,5,4,2.0,1364.0,437.0,1364.0,2006,2006,2,6,210250
60,RL,CollgCr,2Story,VinylSd,VinylSd,None,BuiltIn,PConc,3,7,5,4,5,7,5,4,1,3,2.0,1861.0,492.0,920.0,2002,2002,2,8,200000
90,RL,Mitchel,1.5Fin,Plywood,Plywood,None,Attchd,CBlock,4,5,5,3,1,1,3,4,1,2,2.0,1734.0,539.0,1302.0,1977,1977,2,8,126000
70,RL,OldTown,2Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,4,8,4,3,2,4,3,1,2,1.0,1039.0,281.0,717.0,1900,2003,1,6,114000
70,RM,OldTown,2Story,VinylSd,VinylSd,None,Detchd,BrkTil,4,4,4,4,3,2,3,4,1,2,2.0,1510.0,720.0,833.0,1910,1950,2,7,87500
60,RL,StoneBr,2Story,VinylSd,VinylSd,Stone,BuiltIn,PConc,3,8,5,4,6,7,5,5,5,4,3.0,2541.0,729.0,1164.0,2005,2005,3,10,349265
20,RL,SawyerW,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,5,5,4,1,3,3.0,1512.0,845.0,1512.0,2004,2004,2,6,203000
20,RL,SawyerW,1Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,4,3,2.0,1434.0,527.0,1434.0,2001,2001,2,6,189000
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,7,5,4,5,7,5,4,1,3,2.0,1653.0,628.0,812.0,2003,2003,2,6,209000
70,RM,OldTown,2Story,Stucco,BrkFace,None,Detchd,BrkTil,4,6,7,3,3,2,4,5,1,2,1.0,2007.0,357.0,1090.0,1900,1950,2,8,160000
20,RL,Sawyer,1Story,Plywood,Plywood,BrkFace,Attchd,CBlock,3,5,5,3,3,6,3,3,1,3,2.0,1037.0,431.0,1037.0,1974,1974,1,5,129000
20,RL,Mitchel,1Story,HdBoard,HdBoard,None,Attchd,CBlock,4,5,5,3,5,6,4,3,4,3,2.0,1389.0,418.0,1389.0,1974,1975,1,6,170000
30,RL,Crawfor,1Story,WdShing,Stucco,None,Detchd,PConc,4,5,6,3,4,3,3,4,5,2,1.0,694.0,352.0,694.0,1913,2002,1,4,90350
50,RL,Edwards,1.5Fin,Wd Sdng,Wd Sdng,None,None,BrkTil,4,6,5,3,4,2,2,3,1,1,0.0,1096.0,465.10199881023215,572.0,1924,1950,1,5,79000
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,5,7,3,4,6,3,3,1,2,2.0,894.0,552.0,894.0,1972,1972,1,5,149900
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Detchd,CBlock,4,5,5,3,5,4,3,3,1,2,2.0,864.0,576.0,864.0,1971,1971,1,5,123000
70,RM,OldTown,2Story,AsbShng,Stucco,None,2Types,BrkTil,4,4,2,3,4,2,2,3,1,2,3.0,1774.0,779.0,1095.0,1900,1950,2,8,87000
80,RL,Mitchel,SLvl,Plywood,Plywood,None,Attchd,CBlock,4,6,6,3,4,6,3,3,2,4,1.0,1118.0,358.0,1118.0,1977,1977,1,6,171000
50,RL,NAmes,1.5Fin,VinylSd,VinylSd,None,Attchd,CBlock,4,6,5,3,4,5,3,3,1,2,1.0,1252.0,288.0,1032.0,1950,1950,1,6,119000
20,RL,NAmes,1Story,BrkFace,Plywood,None,Attchd,CBlock,4,5,5,3,4,5,3,3,1,2,1.0,1148.0,672.0,1148.0,1959,1959,1,6,132500
70,RM,OldTown,2Story,Stucco,Wd Shng,None,Detchd,PConc,4,8,7,3,4,2,2,4,5,2,1.0,1666.0,228.0,833.0,1925,1996,1,7,161000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,3,9,5,4,5,7,5,4,4,4,3.0,1947.0,725.0,1366.0,2001,2002,2,7,274000
20,RL,Sawyer,1Story,HdBoard,HdBoard,None,Detchd,CBlock,4,5,5,3,4,6,3,3,3,2,1.0,912.0,336.0,912.0,1967,1967,1,5,125000
90,RL,Edwards,1Story,Plywood,Plywood,None,None,CBlock,4,5,6,3,4,2,3,3,1,1,0.0,1195.0,465.10199881023215,1195.0,1946,1950,2,8,98500
20,RL,NoRidge,1Story,ImStucc,ImStucc,None,Attchd,PConc,4,8,5,4,5,7,5,4,3,3,3.0,1624.0,757.0,1624.0,1994,1995,2,5,262000
20,RL,CollgCr,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,5,7,3,4,6,3,3,1,2,2.0,914.0,444.0,914.0,1979,1979,1,5,134900
20,RL,Timber,1Story,VinylSd,VinylSd,None,Attchd,CBlock,4,5,6,3,4,5,4,3,5,3,1.0,1328.0,308.0,1328.0,1959,1959,1,5,170000
70,RL,Crawfor,2Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,6,8,3,4,2,3,3,5,2,1.0,1461.0,225.0,686.0,1926,1991,1,6,135000
60,RL,NoRidge,2Story,HdBoard,HdBoard,BrkFace,Attchd,PConc,3,6,5,4,5,6,5,4,5,3,2.0,1499.2985365853658,473.0,1364.0,1990,1991,2,9,290000
20,RL,Gilbert,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,6,4,5,2,5,4,1,3,2.0,1258.0,462.0,1258.0,2007,2007,2,6,173500
20,RL,Edwards,2Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,8,3,4,7,5,5,1,2,1.0,2008.0,230.0,1112.0,1948,2002,3,8,225000
20,RL,NAmes,1Story,Wd Sdng,Wd Sdng,None,Attchd,CBlock,3,5,5,3,4,6,3,3,4,3,2.0,1187.0,440.0,1187.0,1961,1961,1,6,140500
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,5,5,3,5,7,4,3,1,2,1.0,990.0,299.0,990.0,1994,1994,1,5,126000
160,FV,Somerst,2Story,MetalSd,MetalSd,BrkFace,Detchd,PConc,4,8,5,4,5,7,5,4,1,2,2.0,1586.0,480.0,962.0,1999,1999,2,7,170000
20,RL,CollgCr,1Story,VinylSd,VinylSd,None,Attchd,PConc,2,5,5,3,5,6,5,3,1,2,2.0,990.0,576.0,990.0,1995,1995,1,5,156000
20,RL,NAmes,1Story,MetalSd,MetalSd,None,Attchd,CBlock,3,5,6,3,4,5,3,3,5,3,1.0,1600.0,319.0,1600.0,1957,1997,1,6,207500
60,FV,Somerst,2Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,7,5,4,1,4,2.0,1792.0,590.0,896.0,2007,2007,2,8,255000
180,RM,MeadowV,SLvl,CemntBd,CmentBd,None,BuiltIn,CBlock,4,4,6,3,5,7,3,3,2,3,1.0,988.0,297.0,526.0,1973,1973,1,4,94900
20,RL,NAmes,1Story,BrkFace,BrkFace,None,Attchd,CBlock,4,5,6,3,4,4,3,3,4,3,1.0,1170.0,338.0,1170.0,1958,1958,1,6,140000
70,RM,OldTown,2Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,3,5,3,4,2,4,3,1,2,1.0,1376.0,216.0,714.0,1905,1950,1,7,96900
20,RL,NAmes,1Story,Plywood,Plywood,BrkFace,Attchd,CBlock,3,5,6,3,4,5,5,3,2,3,2.0,1154.0,480.0,1154.0,1966,1966,1,6,154000
70,RM,OldTown,2Story,VinylSd,VinylSd,None,Detchd,BrkTil,3,8,9,4,4,2,5,4,1,2,2.0,1772.0,816.0,909.0,1910,1999,2,7,184900
20,RL,NridgHt,1Story,CemntBd,CmentBd,BrkFace,Attchd,PConc,4,10,5,5,6,7,5,5,5,4,3.0,2084.0,473.4268292682927,2084.0,2007,2008,2,7,385000
30,RM,IDOTRR,1Story,Wd Sdng,Wd Sdng,None,Detchd,BrkTil,4,4,6,3,4,6,5,3,1,2,1.0,951.0,327.0,951.0,1936,1950,1,6,106500
60,RL,NoRidge,2Story,VinylSd,VinylSd,BrkFace,BuiltIn,PConc,4,8,5,4,5,7,5,4,4,3,3.0,1499.2985365853658,810.0,1466.0,2000,2000,2,10,327000
20,RL,Somerst,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,9,5,5,6,7,5,5,5,4,3.0,2490.0,795.0,1164.2931707317073,2005,2006,2,9,468000
50,RM,IDOTRR,1.5Fin,MetalSd,MetalSd,None,Detchd,BrkTil,4,6,6,3,4,2,3,3,1,2,1.0,1666.0,384.0,1204.0,1927,1950,1,4,135000
20,RL,SawyerW,1Story,VinylSd,VinylSd,None,Detchd,PConc,4,6,5,4,5,2,5,3,1,2,2.0,1141.0,484.0,1141.0,2005,2005,1,6,142500
60,RL,NAmes,2Story,MetalSd,MetalSd,None,Attchd,CBlock,4,5,6,3,4,3,5,3,1,2,2.0,1464.0,470.0,732.0,1968,1968,1,7,141000
190,RL,Edwards,2Story,MetalSd,MetalSd,None,None,CBlock,4,5,7,3,5,7,3,3,1,1,0.0,1347.0,465.10199881023215,820.0,1910,1991,1,5,107500
190,RL,SWISU,1.5Fin,Plywood,Plywood,None,Detchd,CBlock,3,5,6,3,4,6,3,3,1,2,1.0,1282.0,240.0,778.0,1942,1979,1,4,108500
60,RL,SawyerW,2Story,VinylSd,VinylSd,None,Attchd,PConc,3,6,5,3,5,6,5,4,1,4,2.0,1320.0,472.0,636.0,1994,1994,2,6,150000
50,C (all),IDOTRR,1.5Fin,MetalSd,MetalSd,None,None,PConc,4,3,5,3,3,2,2,3,1,1,0.0,936.0,465.10199881023215,576.0,1916,1950,1,6,78000
20,RL,Somerst,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,8,5,4,5,2,5,4,1,3,3.0,1580.0,830.0,1580.0,2007,2008,2,7,235128
20,RL,ClearCr,1Story,Plywood,Plywood,Stone,Attchd,CBlock,2,7,5,3,5,7,3,4,4,2,2.0,1824.0,739.0,1824.0,1971,2002,2,5,302000
20,RL,CollgCr,1Story,Plywood,Wd Sdng,None,Attchd,CBlock,3,5,6,3,4,4,3,3,1,4,2.0,1558.0,440.0,1558.0,1975,2001,2,5,163000
30,RL,Edwards,1Story,VinylSd,VinylSd,None,Detchd,CBlock,4,3,6,3,1,1,3,3,1,2,1.0,640.0,240.0,640.0,1945,2007,1,5,84900
160,RL,NPkVill,2Story,Plywood,Brk Cmn,None,Attchd,CBlock,4,6,5,3,4,6,3,3,3,2,2.0,1322.0,440.0,855.0,1974,1974,2,6,147000
70,RM,OldTown,2Story,Stucco,Stucco,None,Attchd,PConc,4,7,8,4,4,6,5,5,5,2,1.0,1826.0,164.0,916.0,1915,2005,1,7,155000
20,RL,Timber,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,3,7,5,3,5,6,3,3,4,4,2.0,1339.0,484.0,1339.0,1990,1990,2,6,180000
190,RM,IDOTRR,2Story,VinylSd,Wd Shng,None,None,Slab,4,4,5,2,1,1,2,2,1,1,0.0,1092.0,465.10199881023215,372.0,1930,1950,2,7,55000
80,RL,Timber,SLvl,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,6,7,5,4,5,4,2.0,1146.0,438.0,1146.0,2003,2003,2,6,187500
80,RL,Edwards,SLvl,MetalSd,MetalSd,BrkFace,Detchd,CBlock,4,6,6,3,4,6,5,3,3,2,1.0,1125.0,352.0,1125.0,1976,1976,1,6,125000
50,RL,Crawfor,1.5Fin,BrkFace,BrkFace,None,Attchd,CBlock,3,7,7,4,5,4,4,4,5,4,1.0,2057.0,180.0,1020.0,1936,1987,1,6,250000
30,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,5,6,3,4,2,3,3,1,2,1.0,899.0,200.0,899.0,1910,1950,1,5,78000
190,RM,OldTown,1.5Fin,Wd Sdng,Wd Sdng,None,None,Stone,4,4,6,3,4,2,4,3,1,1,0.0,1594.0,465.10199881023215,828.0,1910,1996,2,9,118000
20,RL,NridgHt,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,8,5,5,6,2,5,4,1,4,3.0,1694.0,818.0,1694.0,2007,2007,2,7,318000
60,RL,SawyerW,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,4,4,3,2.0,1911.0,471.0,1065.0,1993,1994,2,8,215000
30,RM,IDOTRR,1Story,Wd Sdng,Wd Sdng,None,None,BrkTil,4,4,4,3,3,2,3,3,1,1,0.0,672.0,465.10199881023215,672.0,1925,1950,1,4,72000
20,RL,NWAmes,1Story,Plywood,Plywood,BrkFace,Attchd,CBlock,4,6,5,3,5,6,3,3,4,4,2.0,1523.0,478.0,1523.0,1976,1976,2,7,180000
20,RL,Timber,1Story,VinylSd,Plywood,Stone,Attchd,CBlock,3,6,5,3,5,6,3,3,4,4,2.0,1651.0,616.0,1651.0,1986,1986,2,7,184000
20,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,5,6,3,4,6,5,3,1,3,1.0,1041.0,270.0,1041.0,1959,1959,1,6,124500
90,RL,NAmes,1Story,HdBoard,HdBoard,None,Attchd,CBlock,4,5,5,3,4,2,3,3,1,2,2.0,1604.0,576.0,1604.0,1958,1958,2,8,135000
50,RM,BrkSide,1.5Fin,Wd Sdng,Wd Sdng,None,Detchd,CBlock,4,6,7,3,4,6,5,4,5,2,1.0,1672.0,240.0,1014.0,1940,1989,1,6,164900
20,RL,NWAmes,1Story,HdBoard,HdBoard,BrkFace,Attchd,CBlock,4,7,5,3,4,2,3,3,1,2,2.0,1164.0,528.0,1164.0,1969,1969,1,6,140000
20,RL,NAmes,1Story,BrkFace,BrkFace,None,Attchd,CBlock,4,5,6,3,4,2,4,3,1,3,1.0,1041.0,294.0,1041.0,1958,1958,1,6,128000
85,RL,Sawyer,SFoyer,HdBoard,HdBoard,BrkCmn,Basment,CBlock,3,6,8,3,5,6,5,3,2,4,2.0,1034.0,504.0,1034.0,1978,1978,1,6,153000
50,RM,OldTown,1.5Fin,MetalSd,MetalSd,None,Detchd,BrkTil,4,6,8,4,5,2,5,3,1,2,1.0,1609.0,228.0,825.0,1910,1950,1,7,127500
20,RL,NAmes,1Story,HdBoard,HdBoard,None,Attchd,CBlock,4,5,8,3,4,5,4,4,5,3,1.0,1337.0,264.0,1337.0,1950,2006,1,7,141500
60,RL,NoRidge,2Story,HdBoard,HdBoard,BrkFace,Attchd,PConc,3,8,5,4,6,7,5,4,4,3,2.0,2622.0,712.0,1500.0,1994,1995,2,9,325000
20,RL,NWAmes,1Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,4,7,6,3,5,2,5,4,4,3,2.0,1594.0,472.0,1594.0,1993,1993,2,6,188500
20,FV,Somerst,1Story,VinylSd,VinylSd,Stone,Attchd,PConc,4,6,5,4,5,7,4,4,1,4,2.0,1262.0,572.0,1262.0,2006,2006,2,5,185000
20,RL,SawyerW,1Story,VinylSd,VinylSd,BrkFace,None,PConc,4,6,5,3,5,7,5,4,1,1,0.0,1175.0,465.10199881023215,1175.0,2005,2006,1,6,146000
70,RM,OldTown,2Story,Stucco,Stucco,None,Attchd,BrkTil,4,6,7,3,4,2,5,5,5,2,1.0,1288.0,280.0,664.0,1917,2007,1,5,119000
160,RM,BrDale,2Story,HdBoard,HdBoard,BrkFace,Detchd,CBlock,4,5,5,3,4,2,3,3,1,2,1.0,1302.0,280.0,630.0,1971,1971,2,6,112000
120,FV,Somerst,1Story,MetalSd,MetalSd,None,Attchd,PConc,3,8,5,4,5,7,5,4,5,4,2.0,1247.0,550.0,1247.0,2005,2005,1,4,197000
60,RL,NridgHt,2Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,9,5,4,6,7,4,5,5,3,3.0,2589.0,831.0,1738.0,2006,2006,2,11,412083
20,RL,Mitchel,1Story,CemntBd,CmentBd,BrkFace,Attchd,PConc,3,8,5,4,5,7,5,4,5,3,3.0,1689.0,857.0,1689.0,2002,2002,2,7,271000
120,RL,NridgHt,1Story,VinylSd,Wd Shng,Stone,Attchd,PConc,4,7,5,4,5,7,5,4,5,3,2.0,1405.0,478.0,1405.0,2003,2003,2,6,200000
80,RL,NWAmes,SLvl,Plywood,Plywood,Stone,Attchd,CBlock,3,7,6,3,5,7,3,4,3,4,2.0,1324.0,585.0,1324.0,1976,1976,2,5,174000
20,RL,NAmes,1Story,BrkFace,BrkFace,None,Attchd,CBlock,4,5,5,3,4,5,3,3,4,2,1.0,1377.0,351.0,1377.0,1960,1960,1,6,156500
60,RL,Timber,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,6,5,4,6,6,5,3,1,4,2.0,1756.0,422.0,888.0,1996,1997,2,7,204000
20,RL,Sawyer,1Story,HdBoard,HdBoard,None,Attchd,CBlock,3,5,6,3,4,2,4,4,1,2,1.0,1228.0,271.0,1228.0,1966,2006,1,6,149350
20,RL,NAmes,1Story,BrkFace,BrkFace,None,Attchd,CBlock,3,5,6,3,4,5,4,3,5,3,1.0,1008.0,275.0,1008.0,1954,1954,1,4,137000
60,RL,CollgCr,2Story,VinylSd,VinylSd,BrkFace,Attchd,PConc,3,7,5,4,5,6,5,4,4,4,2.0,2031.0,541.0,1153.0,1998,1999,2,8,222500
60,RL,Gilbert,2Story,VinylSd,VinylSd,Stone,Attchd,PConc,3,6,5,4,5,2,5,4,1,4,2.0,1504.0,440.0,752.0,2007,2007,2,6,166000
30,RM,OldTown,1Story,Wd Sdng,Wd Sdng,None,None,PConc,4,5,7,3,4,5,3,3,5,1,0.0,936.0,465.10199881023215,936.0,1920,1950,1,5,109500
20,RL,Edwards,1Story,VinylSd,VinylSd,None,Attchd,CBlock,3,4,5,3,1,1,3,3,1,2,2.0,1383.0,498.0,1383.0,1954,1954,1,6,122000
30,RM,OldTown,1Story,MetalSd,MetalSd,None,Detchd,BrkTil,4,5,6,3,4,2,4,3,5,2,1.0,967.0,180.0,967.0,1920,1990,1,5,99900
20,FV,Somerst,1Story,VinylSd,VinylSd,None,Attchd,PConc,4,8,5,4,5,7,5,4,1,3,3.0,1656.0,826.0,1656.0,2006,2006,2,7,249700
20,RL,Crawfor,1Story,HdBoard,HdBoard,None,Attchd,CBlock,4,6,8,3,4,2,5,4,5,2,1.0,1152.0,300.0,1152.0,1950,2004,1,6,158500
20,RL,SawyerW,1Story,VinylSd,VinylSd,None,None,PConc,3,6,5,3,4,7,5,4,1,1,0.0,1142.0,465.10199881023215,1142.0,2005,2005,1,5,139500
20,RL,Timber,1Story,VinylSd,VinylSd,None,Attchd,Wood,3,6,5,4,5,7,5,4,1,2,2.0,1403.0,470.0,1403.0,2000,2000,2,5,202000
90,RL,NAmes,1Story,MetalSd,MetalSd,BrkFace,Attchd,CBlock,4,5,5,3,4,3,5,3,1,4,2.0,1712.0,588.0,1712.0,1959,2005,2,8,145000
90,RL,Sawyer,SFoyer,Plywood,Plywood,None,CarPort,CBlock,4,4,4,3,5,7,3,3,1,2,2.0,1258.0,400.0,1258.0,1969,1969,0,6,108959
20,RL,Timber,1Story,Wd Sdng,Wd Sdng,None,Detchd,CBlock,3,5,5,3,4,5,3,3,4,2,2.0,1687.0,572.0,1687.0,1948,1950,1,7,160000
90,RL,NAmes,1Story,Wd Sdng,Wd Sdng,Stone,Detchd,CBlock,4,5,5,3,4,2,3,3,1,2,2.0,1560.0,484.0,1560.0,1958,1958,2,8,128600
60,RL,NWAmes,2Story,Plywood,Plywood,BrkFace,Attchd,CBlock,4,7,7,3,5,2,3,3,4,3,2.0,1935.0,550.0,1142.0,1976,1976,2,7,197900
85,RL,NWAmes,SFoyer,VinylSd,Wd Shng,Stone,Attchd,CBlock,3,7,5,4,6,7,3,3,3,3,2.0,1083.0,596.0,1083.0,1976,1976,1,5,172000
20,RL,CollgCr,1Story,HdBoard,HdBoard,None,Attchd,CBlock,3,5,4,3,5,4,3,3,1,3,1.0,907.0,308.0,907.0,1977,1977,1,5,130000
